name,reduce_cardinality,y_test,y_pred
lgb,True,0,0.020366603818783715
lgb,True,0,0.029693239154079457
lgb,True,0,0.03832891249120691
lgb,True,0,0.03674768263295294
lgb,True,0,0.04496762726100958
lgb,True,0,0.07519434764658332
lgb,True,0,0.14385158001383805
lgb,True,0,0.01912299595795453
lgb,True,0,0.04513000547821974
lgb,True,0,0.05915747919613452
lgb,True,0,0.04655847580550664
lgb,True,0,0.03889096755467646
lgb,True,0,0.01919865486925738
lgb,True,0,0.04657607311975175
lgb,True,0,0.03968628625744067
lgb,True,0,0.04496762726100958
lgb,True,0,0.0404874343226224
lgb,True,0,0.03750575847933401
lgb,True,0,0.021748077814642112
lgb,True,0,0.045078827936756764
lgb,True,0,0.019032909954617185
lgb,True,0,0.05090867725458923
lgb,True,0,0.03507462048708221
lgb,True,0,0.027170820015308534
lgb,True,0,0.11345754962389329
lgb,True,0,0.06869683073654453
lgb,True,0,0.024200357898642052
lgb,True,0,0.04215751094945986
lgb,True,0,0.023942829451133654
lgb,True,0,0.05158739375990755
lgb,True,0,0.05546417708907627
lgb,True,0,0.08258130061171579
lgb,True,1,0.03111630446368592
lgb,True,0,0.03544835471727026
lgb,True,0,0.02208912497058882
lgb,True,0,0.04344392338178289
lgb,True,0,0.057331811829519345
lgb,True,0,0.04031699002701359
lgb,True,0,0.04621926025820755
lgb,True,0,0.040696414130116966
lgb,True,0,0.01897519364130984
lgb,True,0,0.03689889818478106
lgb,True,0,0.07056623461110079
lgb,True,0,0.03142327302785413
lgb,True,0,0.03875244083938335
lgb,True,0,0.046888981173563715
lgb,True,1,0.05215999828590058
lgb,True,0,0.027475901883180345
lgb,True,0,0.027593447652403114
lgb,True,0,0.12512354825392935
lgb,True,0,0.05494144697841723
lgb,True,0,0.022753449178163482
lgb,True,0,0.03893197108391215
lgb,True,0,0.046328229541662796
lgb,True,0,0.040696414130116966
lgb,True,0,0.1038795206451824
lgb,True,0,0.07639985292235321
lgb,True,0,0.036447763353919166
lgb,True,0,0.02045827646302904
lgb,True,0,0.02387325620070747
lgb,True,0,0.05274923316009549
lgb,True,0,0.011186748854552247
lgb,True,0,0.028465106964104692
lgb,True,0,0.04467013762690793
lgb,True,0,0.07410555876778299
lgb,True,0,0.018610418386113815
lgb,True,0,0.023631454281729358
lgb,True,0,0.01919865486925738
lgb,True,0,0.052636880283670945
lgb,True,0,0.0345070719999613
lgb,True,0,0.04049074065204946
lgb,True,0,0.0249593380746948
lgb,True,0,0.04441108167843164
lgb,True,0,0.02557683918289446
lgb,True,0,0.040862529483322745
lgb,True,0,0.032996465736243034
lgb,True,0,0.041138932146434735
lgb,True,0,0.022186926123894203
lgb,True,0,0.03611394585370391
lgb,True,0,0.02390944313923052
lgb,True,0,0.02033881819262756
lgb,True,0,0.04204365523654715
lgb,True,0,0.02533935296566773
lgb,True,0,0.028052005860206886
lgb,True,0,0.023704012158700494
lgb,True,0,0.04359367572333106
lgb,True,0,0.041118470363501206
lgb,True,0,0.08900110597378973
lgb,True,0,0.04496762726100958
lgb,True,0,0.04659225742616923
lgb,True,0,0.01919865486925738
lgb,True,0,0.055127167501183946
lgb,True,0,0.0361002445503009
lgb,True,0,0.02045827646302904
lgb,True,0,0.022969976426399447
lgb,True,0,0.030161325840823917
lgb,True,0,0.14480330241701797
lgb,True,0,0.02614657533750004
lgb,True,0,0.04712213250705134
lgb,True,0,0.11534171157141898
lgb,True,0,0.03404846642812044
lgb,True,0,0.011993900861804435
lgb,True,0,0.06501362366144568
lgb,True,0,0.03267567847675454
lgb,True,0,0.04601539055914412
lgb,True,0,0.04368082763434758
lgb,True,0,0.027998204829790603
lgb,True,0,0.02162199443626881
lgb,True,0,0.06146438788679074
lgb,True,0,0.02390944313923052
lgb,True,0,0.02561248678668012
lgb,True,1,0.1554922645809066
lgb,True,0,0.04195214601054502
lgb,True,0,0.03132793705363558
lgb,True,0,0.07740201253440653
lgb,True,0,0.05056257702298884
lgb,True,0,0.04538449395748465
lgb,True,0,0.04796598884451427
lgb,True,0,0.02561248678668012
lgb,True,0,0.01919865486925738
lgb,True,0,0.033337151512461395
lgb,True,0,0.09022289458126012
lgb,True,0,0.0811718995605982
lgb,True,0,0.04259279722607555
lgb,True,0,0.05035291056229719
lgb,True,0,0.2833766709600122
lgb,True,0,0.015518391184653367
lgb,True,0,0.016809500556903056
lgb,True,0,0.04828127414379135
lgb,True,0,0.01661628831831562
lgb,True,0,0.026725729962881164
lgb,True,0,0.045931829778458895
lgb,True,0,0.02033881819262756
lgb,True,0,0.05938941969711248
lgb,True,1,0.08893582720515796
lgb,True,0,0.022049289796301767
lgb,True,0,0.02470166638611951
lgb,True,0,0.020427669021317884
lgb,True,0,0.04800865229455365
lgb,True,0,0.0493991343283256
lgb,True,0,0.42019730897353225
lgb,True,0,0.026117841427592353
lgb,True,0,0.2248382605699605
lgb,True,0,0.02493524473607866
lgb,True,0,0.1537884585505777
lgb,True,0,0.02537050788754701
lgb,True,0,0.03465168283127395
lgb,True,0,0.15273951802435903
lgb,True,0,0.04573529879753718
lgb,True,0,0.034472349789619106
